Numot,Season,game_id,result,season,team1_adjde,team1_adjoe,team1_adjtempo,team1_ap_final,team1_ap_preseason,team1_arate,team1_blockpct,team1_coach_name,team1_coaches_before_final,team1_coaches_preseason,team1_de,team1_f3grate,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_id,team1_lat,team1_long,team1_oe,team1_opparate,team1_oppblockpct,team1_oppf3grate,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppstlrate,team1_pt_career_overall_losses,team1_pt_career_school_losses,team1_pt_career_school_wins,team1_pt_coach_season_losses,team1_pt_coach_season_wins,team1_pt_overall_ff,team1_pt_overall_ncaa,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_school_ncaa,team1_pt_school_s16,team1_pt_team_season_losses,team1_pt_team_season_wins,team1_rpi_rating,team1_seed,team1_stlrate,team1_teamname,team1_tempo,team2_adjde,team2_adjoe,team2_adjtempo,team2_ap_preseason,team2_arate,team2_blockpct,team2_coach_id,team2_coach_name,team2_coaches_before_final,team2_coaches_preseason,team2_de,team2_f3grate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_id,team2_oe,team2_opparate,team2_oppblockpct,team2_oppf3grate,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppstlrate,team2_pt_career_overall_losses,team2_pt_career_school_losses,team2_pt_career_school_wins,team2_pt_coach_season_losses,team2_pt_coach_season_wins,team2_pt_overall_ff,team2_pt_overall_ncaa,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_school_ncaa,team2_pt_school_s16,team2_pt_team_season_losses,team2_pt_team_season_wins,team2_rpi_rating,team2_score,team2_seed,team2_stlrate,team2_tempo,team1_pt_career_overall_wins,team2_pt_career_overall_wins
0,2016,2016-1192-1195,0,2016,114.0729,105.5464,72.037,,,50.9324,6.8783,Greg Herenda,,,107.8405,32.8191,50.1188,36.4668,69.8891,1192,40.896162,-74.030023,105.8054,54.9938,9.0261,36.2921,51.3228,35.4489,70.4958,0.0879,56,56,36,14,18,0,0,0,0,0,0,14,18,0.48,16,0.1012,Fairleigh Dickinson,71.8212,103.8292,102.6998,67.1662,,45.7213,10.6074,joe-dooley-1,Joe Dooley,,,102.3347,24.3972,50.9491,34.5882,64.511,1195,106.5697,47.226,7.2134,36.682,49.0481,30.9859,69.4754,0.093,89,37,64,13,20,0,0,0,0,0,0,13,20,0.475,96,16,0.0862,69.0003,36,122
0,2016,2016-1380-1221,0,2016,105.4048,99.9865,69.9325,,,41.0256,9.0669,Roman Banks,,,99.7801,29.5137,47.4227,34.4697,67.341,1380,30.524558,-91.190105,102.5434,48.7179,7.9302,35.6374,47.5352,31.9555,66.6191,0.0757,66,66,99,12,22,0,1,0,0,1,0,12,22,0.49,16,0.1054,Southern,69.4786,105.8018,97.0432,64.445,,62.2795,8.0426,bill-carmody-1,Bill Carmody,,,105.6559,40.4148,47.1308,32.7323,69.2547,1221,99.1292,59.2777,9.4073,41.2301,52.2287,36.4641,72.344,0.0837,254,19,14,19,14,0,2,0,0,0,0,19,14,0.451,59,16,0.0979,64.729,99,299
0,2016,2016-1403-1139,0,2016,100.0793,113.501,66.7114,,,53.1579,11.786,Tubby Smith,,,103.3378,30.4118,49.197,34.4294,74.5902,1403,33.580309,-101.876917,107.0939,45.9103,8.5376,37.9291,47.2348,35.1632,70.3072,0.0939,275,49,46,12,19,1,17,9,0,0,0,12,19,0.588,8,0.0868,Texas Tech,66.9044,101.7731,115.6415,68.8815,24,51.2673,9.3023,chris-holtmann-1,Chris Holtmann,,22,101.7935,30.5258,50.0386,38.6643,73.1444,1139,113.7749,50.9162,10.7336,36.943,48.4794,33.8931,71.028,0.0646,75,21,44,10,21,0,1,0,0,1,0,10,21,0.575,71,9,0.0962,70.1183,557,89
0,2016,2016-1160-1163,0,2016,95.5113,106.5601,69.8119,,,53.4161,11.7862,Tad Boyle,,,98.86,32.3914,43.6533,38.9338,73.6911,1160,38.84657,-104.82422,105.3005,42.02,11.0681,28.8171,44.4363,35.2622,67.8886,0.1049,145,79,130,11,22,0,3,0,0,3,0,11,22,0.588,8,0.0725,Colorado,71.0226,93.7024,110.3524,66.3376,20,52.3333,13.9935,kevin-ollie-1,Kevin Ollie,,24,93.7251,33.6907,50.8853,36.2121,78.6575,1163,108.7293,52.6459,9.1609,36.7167,41.3257,32.7221,65.8171,0.0765,43,43,96,10,24,1,1,1,1,1,1,10,24,0.586,74,9,0.0848,66.4159,186,97
0,2016,2016-1423-1181,0,2016,100.4025,109.4261,70.6812,,,47.5449,10.7945,Kevin Keatts,,,100.5237,33.406,51.2275,34.0946,70.3647,1423,34.225223,-77.875527,109.0816,47.1533,7.9378,28.5626,45.5095,34.1253,70.7151,0.0701,21,21,43,7,25,0,0,0,0,0,0,7,25,0.582,13,0.0967,UNC Wilmington,70.5306,100.7402,119.3292,68.4853,5,49.1713,9.4976,mike-krzyzewski-1,Mike Krzyzewski,21,4,105.0368,40.1116,50.7197,38.6852,72.2222,1181,118.0807,52.4698,9.5682,28.9834,48.8644,33.8954,68.4008,0.066,320,261,968,10,23,12,31,22,12,31,22,10,23,0.608,93,4,0.0928,68.4041,43,1043
0,2016,2016-1371-1211,0,2016,93.9926,110.6659,70.2871,20,,51.2615,11.6755,Kevin Willard,,,95.663,29.5818,49.1202,35.2531,66.582,1371,40.742859,-74.248753,105.7248,50.8861,9.8974,33.0797,44.276,31.5951,67.9217,0.1017,138,89,107,8,25,0,0,0,0,0,0,8,25,0.609,6,0.1025,Seton Hall,70.6797,97.7623,114.5514,68.0148,9,49.5536,7.4017,mark-few-1,Mark Few,,11,97.8566,35.8613,54.6453,37.6133,75.9819,1211,116.1791,43.758,7.6014,33.0753,44.9499,30.2652,70.674,0.0811,110,110,464,7,26,0,16,5,0,16,5,7,26,0.583,68,11,0.0729,68.325,152,466
0,2016,2016-1233-1235,0,2016,101.1776,110.3676,72.1841,,,60.6982,10.7056,Tim Cluess,,,100.9844,44.1705,52.2539,37.2093,71.248,1233,40.927107,-73.785635,109.7627,53.4483,8.4637,36.0809,45.8232,35.4885,69.5279,0.0792,64,64,140,10,22,0,2,0,0,2,0,10,22,0.556,13,0.1042,Iona,72.3431,100.3057,120.505,71.8467,7,53.006,10.1124,steve-prohm-1,Steve Prohm,19,7,103.6523,35.0251,56.6899,38.0201,70.6114,1235,112.951,50.0554,7.0379,35.6627,48.9888,33.6486,68.5259,0.0772,40,11,21,11,21,0,1,0,0,0,0,11,21,0.606,94,4,0.0849,71.7188,140,127
0,2016,2016-1195-1314,0,2016,103.8292,102.6998,67.1662,,,45.7213,10.6074,Joe Dooley,,,102.3347,24.3972,50.9491,34.5882,64.511,1195,26.464262,-81.773578,106.5697,47.226,7.2134,36.682,49.0481,30.9859,69.4754,0.093,89,37,64,13,20,0,0,0,0,0,0,13,20,0.475,16,0.0862,Florida Gulf Coast,69.0003,93.9517,119.4742,72.0339,1,58.4527,11.305,roy-williams-1,Roy Williams,7,1,98.6807,26.6575,53.8653,31.3894,73.7589,1314,116.2837,45.7041,6.5461,35.5816,43.7026,35.989,69.9013,0.0815,208,107,360,6,28,7,25,16,3,11,7,6,28,0.645,83,1,0.0973,70.7158,122,783
0,2016,2016-1425-1344,0,2016,99.9445,112.4223,71.996,,,51.2579,12.6681,Andy Enfield,,,101.2941,32.3741,49.2199,38.5185,67.9348,1425,34.021058,-118.283858,109.5483,50.2781,9.3617,34.3706,46.7091,32.2973,70.1468,0.0784,81,53,44,12,21,0,1,1,0,0,0,12,21,0.579,8,0.0858,USC,72.8841,95.6833,107.888,69.3651,,63.0252,9.168,ed-cooley-1,Ed Cooley,,,98.7422,36.9301,48.1124,32.0988,72.7151,1344,104.9284,51.1765,8.8353,33.6401,49.2296,32.0669,71.6912,0.0841,135,66,102,10,23,0,2,0,0,2,0,10,23,0.586,70,9,0.0939,69.85,85,195
0,2016,2016-1143-1218,0,2016,93.8146,111.2596,68.7545,23,14,48.6736,11.0955,Cuonzo Martin,24,14,97.4043,33.7067,51.0056,36.8671,65.641,1143,37.871519,-122.260401,109.094,47.3753,7.8037,26.4843,40.8708,35.0877,70.5556,0.0743,107,25,41,10,23,0,1,1,0,0,0,10,23,0.616,4,0.0598,California,68.199,96.6423,107.0111,71.2333,,60.2828,10.4,eran-ganot-1,Eran Ganot,,,92.6195,39.6338,54.5988,32.7869,68.6224,1218,107.9458,49.0313,7.6321,33.5891,43.8222,31.283,70.6767,0.0843,7,5,27,5,27,0,0,0,0,0,0,5,27,0.556,77,13,0.1081,71.2522,165,31
1,2016,2016-1396-1234,0,2016,97.5009,105.0887,66.8798,,,54.6717,7.7942,Fran Dunphy,,,100.7458,37.8005,44.4901,33.9648,68.431,1396,39.980943,-75.158267,102.7853,50.3185,9.6217,31.9002,46.4536,31.4476,74.026,0.0643,282,119,214,11,21,0,15,0,0,6,0,11,21,0.572,10,0.0797,Temple,66.0022,95.9088,114.3598,69.9311,,58.0117,12.693,fran-mccaffery-1,Fran McCaffery,18,,99.144,35.1423,48.7409,38.2309,71.9243,1234,112.1944,53.1726,7.4736,38.6639,48.0274,31.0204,68.0585,0.0765,262,85,117,10,21,0,7,0,0,2,0,10,21,0.594,72,7,0.0978,69.2986,524,369
0,2016,2016-1355-1268,0,2016,100.4926,109.1342,68.9453,,,44.2478,5.675,Scott Nagy,,,100.0372,36.7647,49.7317,36.1538,74.234,1355,44.31942,-96.783415,110.3636,47.2527,10.3757,32.3444,46.7756,33.0935,72.1408,0.0818,162,162,190,7,26,0,2,0,0,2,0,7,26,0.594,12,0.0672,South Dakota St.,68.629,96.2943,113.8234,68.0277,3,52.9481,14.0279,mark-turgeon-1,Mark Turgeon,15,3,99.0853,37.779,55.1978,37.5758,76.045,1268,112.5107,47.3548,8.3717,35.6389,45.6932,32.2963,70,0.093,217,58,112,8,25,0,6,1,0,1,0,8,25,0.618,79,5,0.0856,66.9454,190,364
0,2016,2016-1400-1320,0,2016,95.9667,111.4952,66.2902,,,46.5146,11.4498,Shaka Smart,22,,101.1089,36.035,48.4589,33.8906,66.4828,1400,30.28473,-97.737277,105.7727,47.4801,8.9041,32.5556,45.5519,34.3003,69.4815,0.0682,68,12,20,12,20,1,5,1,0,0,0,12,20,0.598,6,0.077,Texas,66.8846,97.1992,105.7,62.8834,,50.7134,7.852,ben-jacobson-4,Ben Jacobson,,,98.1641,42.2353,51.3238,37.1866,75.4039,1320,105.5034,52.3438,9.0631,38.9195,48.556,32.5779,72.2611,0.073,117,117,219,12,22,0,3,1,0,3,1,12,22,0.565,75,11,0.0906,63.7045,183,220
0,2016,2016-1167-1328,0,2016,95.3985,102.279,68.5953,,,57.7896,14.1075,Rod Barnes,,,92.1481,26.9917,48.3713,34.5815,65.1235,1167,35.350005,-119.104711,104.6344,47.549,7.899,33.1194,42.6104,32.5581,67.737,0.0789,266,77,81,8,24,0,3,1,0,0,0,8,24,0.529,15,0.1125,Cal St. Bakersfield,68.1166,93.3357,115.4005,70.7833,8,52.6018,12.7093,lon-kruger-1,Lon Kruger,6,8,97.6891,40.6639,48.0769,42.602,72.7975,1328,111.2847,41.7582,9.1783,35.047,43.9878,33.9915,67.8119,0.0983,360,56,107,7,25,1,16,4,0,3,1,7,25,0.642,82,2,0.0957,71.2898,267,590
0,2016,2016-1221-1332,0,2016,105.8018,97.0432,64.445,,,62.2795,8.0426,Bill Carmody,,,105.6559,40.4148,47.1308,32.7323,69.2547,1221,41.699982,-86.253668,99.1292,59.2777,9.4073,41.2301,52.2287,36.4641,72.344,0.0837,254,19,14,19,14,0,2,0,0,0,0,19,14,0.451,16,0.0979,Holy Cross,64.729,97.4273,119.4351,68.729,,49.9445,15.2866,dana-altman-1,Dana Altman,9,,99.622,33.9166,52.1807,35.0531,71.4834,1332,112.7072,53.1365,8.2555,33.7553,46.1783,36.4062,70.31,0.0634,306,63,151,6,28,0,11,1,0,3,1,6,28,0.662,91,1,0.1091,69.4792,299,564
0,2016,2016-1452-1372,0,2016,92.4301,114.8007,70.5179,8,,54.1532,8.1209,Bob Huggins,8,23,93.9723,30.5854,50.6676,32.8549,66.9841,1452,39.63468,-79.953926,110.8294,50.6347,8.7843,36.1279,48.1586,33.222,71.2871,0.0945,295,109,201,8,26,2,21,7,1,6,3,8,26,0.631,3,0.1395,West Virginia,70.7679,95.6722,110.3556,68.3218,,64.4472,9.3023,brad-underwood-1,Brad Underwood,,,93.0518,36.4137,55.1492,37.479,74.3682,1372,115.0656,52.2835,6.9297,30.6452,49.545,33.1808,67.1329,0.077,13,13,88,5,27,0,2,0,0,2,0,5,27,0.571,70,14,0.1209,69.1402,719,89
0,2016,2016-1153-1386,0,2016,93.1332,107.6753,65.8019,,,60.1458,15.4871,Mick Cronin,,,93.5777,36.4156,47.4673,34.5221,70.3876,1153,39.131159,-84.51428,108.0153,50.831,8.5784,35.046,40.8826,35.6481,67.6707,0.0764,152,128,207,10,22,0,7,1,0,5,1,10,22,0.581,9,0.1176,Cincinnati,65.806,99.1713,112.8806,71.2513,,55.5076,9.2892,phil-martelli-1,Phil Martelli,,,98.8604,35.7213,52.5191,32.6923,71.2614,1386,109.9685,49.7143,6.8702,41.327,48.8691,30.9633,69.0522,0.0649,272,272,402,7,27,0,6,2,0,6,2,7,27,0.605,78,8,0.0728,70.4815,276,403
0,2016,2016-1453-1401,0,2016,103.2315,107.6808,76.6117,,,47.9624,11.0545,Linc Darner,,,103.1441,31.0121,48.6541,35.0299,65.7143,1453,44.531102,-87.920499,107.0286,50.2668,10.498,33.8942,49.5273,36.3121,71.6033,0.0748,12,12,23,12,23,0,0,0,0,0,0,12,23,0.531,14,0.1193,Green Bay,76.8253,93.6873,112.5956,67.4592,,63.3554,10.9777,billy-kennedy-1,Billy Kennedy,17,,95.4495,36.9544,50.7474,35.0336,67.2848,1401,110.0814,56.1941,9.284,39.5542,45.6261,32.8965,65.655,0.0735,248,69,97,8,26,0,2,0,0,0,0,8,26,0.614,92,3,0.1004,68.3815,23,310
0,2016,2016-1333-1433,0,2016,98.4213,109.2767,68.2379,,,52.8327,9.5517,Wayne Tinkle,,,102.8805,31.8471,47.0688,37.2727,68.0685,1333,44.564524,-123.27415,104.9499,58.2296,9.9405,38.9649,49.5127,32.8244,68.9864,0.0758,117,26,36,12,19,0,3,0,0,0,0,12,19,0.589,7,0.1069,Oregon St.,68.5821,95.0319,108.8088,69.8857,,51.2067,9.977,will-wade-1,Will Wade,,,95.4471,32.7977,49.6484,35.5908,69.0058,1433,109.9872,53.1785,9.775,29.9086,48.4267,33.6331,67.5872,0.081,35,10,24,10,24,0,0,0,0,0,0,10,24,0.59,75,10,0.1249,69.9071,194,65
0,2016,2016-1451-1462,0,2016,100.0402,102.5859,67.9266,,,52.1345,7.5959,Randy Rahe,,,98.1506,42.1053,55.4968,36.0465,67.7165,1451,41.19258,-111.94484,107.0104,41.3401,4.7569,27.3701,45.059,35.225,66.9145,0.0861,112,112,208,8,26,0,2,0,0,2,0,8,26,0.538,15,0.0671,Weber St.,68.5252,96.1623,115.814,72.8915,,59.8174,8.6879,chris-mack-1,Chris Mack,5,,97.5523,34.6749,50,36.1607,73.0769,1462,111.9041,55.2732,8.7678,40.4435,48.4043,31.4621,70.3533,0.0837,76,76,161,5,27,0,5,3,0,5,3,5,27,0.639,71,2,0.1004,72.8035,208,162
0,2016,2016-1428-1211,0,2016,97.4808,113.7218,66.5008,13,16,56.8849,10.0072,Larry Krystkowiak,12,16,101.3492,37.5751,55.818,36.0465,71.6927,1428,40.762484,-111.846044,111.5243,42.0307,10.4987,31.8784,43.7725,36.7692,71.9665,0.0918,92,72,94,8,26,0,3,1,0,1,1,8,26,0.637,3,0.0772,Utah,67.2963,97.7623,114.5514,68.0148,9,49.5536,7.4017,mark-few-1,Mark Few,,11,97.8566,35.8613,54.6453,37.6133,75.9819,1211,116.1791,43.758,7.6014,33.0753,44.9499,30.2652,70.674,0.0811,110,110,464,7,26,0,16,5,0,16,5,7,26,0.583,82,11,0.0729,68.325,137,466
0,2016,2016-1246-1231,0,2016,98.9198,122.3039,67.6451,11,2,50.4634,13.8484,John Calipari,16,1,99.1131,31.3948,52.8017,37.0487,68.3398,1246,38.028081,-84.510698,116.1217,39.7698,7.4713,29.7851,43.0029,32.9897,69.9257,0.0619,186,46,216,8,26,6,16,12,4,5,5,8,26,0.626,4,0.0816,Kentucky,68.1451,98.6859,118.9969,68.7714,15,54.7109,9.953,tom-crean-1,Tom Crean,10,15,100.1648,40.8798,56.0799,41.4698,72.3027,1231,119.2026,47.0158,8.8022,31.3609,48.6677,34.3053,66.6055,0.0882,214,118,146,7,25,1,8,3,0,3,2,7,25,0.602,73,5,0.1005,68.7995,662,338
0,2016,2016-1455-1274,0,2016,89.8975,108.8782,66.9999,,10,57.2716,11.6597,Gregg Marshall,,12,89.0509,38.4958,49.8188,32.8509,71.5758,1455,37.716484,-97.296733,109.501,48.9691,8.4239,37.1202,41.8067,32.7402,71.9068,0.0692,167,84,228,8,24,1,11,2,1,4,2,8,24,0.581,11,0.1089,Wichita St.,66.1715,97.0915,117.2064,66.7834,,48.9845,8.9853,jim-larranaga-1,Jim Larranaga,11,,101.0021,34.1116,53.414,36.5609,75.0712,1274,113.7669,46.2025,7.3466,29.7988,46.9404,33.5766,70.6994,0.0767,365,56,116,7,25,1,6,2,0,1,1,7,25,0.636,65,3,0.0912,66.1954,424,560
0,2016,2016-1344-1314,0,2016,95.6833,107.888,69.3651,,,63.0252,9.168,Ed Cooley,,,98.7422,36.9301,48.1124,32.0988,72.7151,1344,41.844064,-71.43792,104.9284,51.1765,8.8353,33.6401,49.2296,32.0669,71.6912,0.0841,135,66,102,10,23,0,2,0,0,2,0,10,23,0.586,9,0.0939,Providence,69.85,93.9517,119.4742,72.0339,1,58.4527,11.305,roy-williams-1,Roy Williams,7,1,98.6807,26.6575,53.8653,31.3894,73.7589,1314,116.2837,45.7041,6.5461,35.5816,43.7026,35.989,69.9013,0.0815,208,107,360,6,28,7,25,16,3,11,7,6,28,0.645,85,1,0.0973,70.7158,195,783
0,2016,2016-1218-1268,0,2016,96.6423,107.0111,71.2333,,,60.2828,10.4,Eran Ganot,,,92.6195,39.6338,54.5988,32.7869,68.6224,1218,21.292648,-157.816607,107.9458,49.0313,7.6321,33.5891,43.8222,31.283,70.6767,0.0843,7,5,27,5,27,0,0,0,0,0,0,5,27,0.556,13,0.1081,Hawaii,71.2522,96.2943,113.8234,68.0277,3,52.9481,14.0279,mark-turgeon-1,Mark Turgeon,15,3,99.0853,37.779,55.1978,37.5758,76.045,1268,112.5107,47.3548,8.3717,35.6389,45.6932,32.2963,70,0.093,217,58,112,8,25,0,6,1,0,1,0,8,25,0.618,73,5,0.0856,66.9454,31,364
0,2016,2016-1433-1328,0,2016,95.0319,108.8088,69.8857,,,51.2067,9.977,Will Wade,,,95.4471,32.7977,49.6484,35.5908,69.0058,1433,37.547631,-77.453597,109.9872,53.1785,9.775,29.9086,48.4267,33.6331,67.5872,0.081,35,10,24,10,24,0,0,0,0,0,0,10,24,0.59,10,0.1249,VCU,69.9071,93.3357,115.4005,70.7833,8,52.6018,12.7093,lon-kruger-1,Lon Kruger,6,8,97.6891,40.6639,48.0769,42.602,72.7975,1328,111.2847,41.7582,9.1783,35.047,43.9878,33.9915,67.8119,0.0983,360,56,107,7,25,1,16,4,0,3,1,7,25,0.642,85,2,0.0957,71.2898,65,590
0,2016,2016-1386-1332,0,2016,99.1713,112.8806,71.2513,,,55.5076,9.2892,Phil Martelli,,,98.8604,35.7213,52.5191,32.6923,71.2614,1386,39.994442,-75.238343,109.9685,49.7143,6.8702,41.327,48.8691,30.9633,69.0522,0.0649,272,272,402,7,27,0,6,2,0,6,2,7,27,0.605,8,0.0728,Saint Joseph's,70.4815,97.4273,119.4351,68.729,,49.9445,15.2866,dana-altman-1,Dana Altman,9,,99.622,33.9166,52.1807,35.0531,71.4834,1332,112.7072,53.1365,8.2555,33.7553,46.1783,36.4062,70.31,0.0634,306,63,151,6,28,0,11,1,0,3,1,6,28,0.662,69,1,0.1091,69.4792,403,564
2,2016,2016-1320-1401,0,2016,97.1992,105.7,62.8834,,,50.7134,7.852,Ben Jacobson,,,98.1641,42.2353,51.3238,37.1866,75.4039,1320,42.514923,-92.459703,105.5034,52.3438,9.0631,38.9195,48.556,32.5779,72.2611,0.073,117,117,219,12,22,0,3,1,0,3,1,12,22,0.565,11,0.0906,Northern Iowa,63.7045,93.6873,112.5956,67.4592,,63.3554,10.9777,billy-kennedy-1,Billy Kennedy,17,,95.4495,36.9544,50.7474,35.0336,67.2848,1401,110.0814,56.1941,9.284,39.5542,45.6261,32.8965,65.655,0.0735,248,69,97,8,26,0,2,0,0,0,0,8,26,0.614,92,3,0.1004,68.3815,220,310
0,2016,2016-1462-1458,0,2016,96.1623,115.814,72.8915,9,,59.8174,8.6879,Chris Mack,5,,97.5523,34.6749,50,36.1607,73.0769,1462,39.149291,-84.477648,111.9041,55.2732,8.7678,40.4435,48.4043,31.4621,70.3533,0.0837,76,76,161,5,27,0,5,3,0,5,3,5,27,0.639,2,0.1004,Xavier,72.8035,95.2858,109.9967,64.2535,17,49.4008,8.4788,greg-gard-1,Greg Gard,25,17,99.9787,33.7529,46.6321,35.7627,70.7493,1458,106.6621,46.7852,9.1537,29.2769,45.054,37.9518,70.7904,0.0818,7,7,13,7,13,0,0,0,0,0,0,12,20,0.584,66,7,0.091,64.0913,162,15
0,2016,2016-1268-1242,0,2016,96.2943,113.8234,68.0277,18,3,52.9481,14.0279,Mark Turgeon,15,3,99.0853,37.779,55.1978,37.5758,76.045,1268,38.988607,-76.939704,112.5107,47.3548,8.3717,35.6389,45.6932,32.2963,70,0.093,217,58,112,8,25,0,6,1,0,1,0,8,25,0.618,5,0.0856,Maryland,66.9454,92.0105,118.918,69.7363,4,54.8977,10.2484,bill-self-1,Bill Self,1,5,96.1366,33.4035,52.2117,42.2047,70.6199,1242,114.3687,48.6842,8.7678,32.2462,43.323,32.9527,71.8927,0.0896,187,82,382,4,30,2,17,10,2,12,7,4,30,0.677,79,1,0.096,69.2473,364,592
0,2016,2016-1401-1328,0,2016,93.6873,112.5956,67.4592,15,,63.3554,10.9777,Billy Kennedy,17,,95.4495,36.9544,50.7474,35.0336,67.2848,1401,30.596291,-96.306732,110.0814,56.1941,9.284,39.5542,45.6261,32.8965,65.655,0.0735,248,69,97,8,26,0,2,0,0,0,0,8,26,0.614,3,0.1004,Texas A&M,68.3815,93.3357,115.4005,70.7833,8,52.6018,12.7093,lon-kruger-1,Lon Kruger,6,8,97.6891,40.6639,48.0769,42.602,72.7975,1328,111.2847,41.7582,9.1783,35.047,43.9878,33.9915,67.8119,0.0983,360,56,107,7,25,1,16,4,0,3,1,7,25,0.642,77,2,0.0957,71.2898,310,590
0,2016,2016-1274-1437,0,2016,97.0915,117.2064,66.7834,10,,48.9845,8.9853,Jim Larranaga,11,,101.0021,34.1116,53.414,36.5609,75.0712,1274,25.720406,-80.27645,113.7669,46.2025,7.3466,29.7988,46.9404,33.5766,70.6994,0.0767,365,56,116,7,25,1,6,2,0,1,1,7,25,0.636,3,0.0912,Miami FL,66.1954,92.9587,117.2431,67.4295,11,60.663,9.7152,jay-wright-1,Jay Wright,2,9,93.853,43.75,56.382,34.3566,77.7108,1437,113.604,57.3298,6.7952,37.4869,43.8861,33.5196,66.3333,0.0861,242,157,348,5,29,1,12,4,1,10,4,5,29,0.653,92,2,0.0991,67.6994,560,476
0,2016,2016-1231-1314,0,2016,98.6859,118.9969,68.7714,14,15,54.7109,9.953,Tom Crean,10,15,100.1648,40.8798,56.0799,41.4698,72.3027,1231,39.166383,-86.526904,119.2026,47.0158,8.8022,31.3609,48.6677,34.3053,66.6055,0.0882,214,118,146,7,25,1,8,3,0,3,2,7,25,0.602,5,0.1005,Indiana,68.7995,93.9517,119.4742,72.0339,1,58.4527,11.305,roy-williams-1,Roy Williams,7,1,98.6807,26.6575,53.8653,31.3894,73.7589,1314,116.2837,45.7041,6.5461,35.5816,43.7026,35.989,69.9013,0.0815,208,107,360,6,28,7,25,16,3,11,7,6,28,0.645,101,1,0.0973,70.7158,338,783
0,2016,2016-1458-1323,0,2016,95.2858,109.9967,64.2535,,17,49.4008,8.4788,Greg Gard,25,17,99.9787,33.7529,46.6321,35.7627,70.7493,1458,43.073858,-89.405356,106.6621,46.7852,9.1537,29.2769,45.054,37.9518,70.7904,0.0818,7,7,13,7,13,0,0,0,0,0,0,12,20,0.584,7,0.091,Wisconsin,64.0913,103.6852,117.8289,65.83,19,49.5972,9.9049,mike-brey-1,Mike Brey,,18,107.7963,34.5445,52.5269,36.8917,73.5294,1323,115.1057,52.1315,8.2022,34.168,45.5626,37.5573,72.0388,0.0795,228,176,353,11,21,0,12,2,0,10,2,11,21,0.589,61,6,0.0852,65.4047,15,455
0,2016,2016-1242-1437,0,2016,92.0105,118.918,69.7363,1,4,54.8977,10.2484,Bill Self,1,5,96.1366,33.4035,52.2117,42.2047,70.6199,1242,38.957351,-95.24587,114.3687,48.6842,8.7678,32.2462,43.323,32.9527,71.8927,0.0896,187,82,382,4,30,2,17,10,2,12,7,4,30,0.677,1,0.096,Kansas,69.2473,92.9587,117.2431,67.4295,11,60.663,9.7152,jay-wright-1,Jay Wright,2,9,93.853,43.75,56.382,34.3566,77.7108,1437,113.604,57.3298,6.7952,37.4869,43.8861,33.5196,66.3333,0.0861,242,157,348,5,29,1,12,4,1,10,4,5,29,0.653,64,2,0.0991,67.6994,592,476
0,2016,2016-1438-1393,0,2016,91.9132,118.346,61.3942,4,6,55.7126,9.4819,Tony Bennett,4,6,97.2545,28.0963,51.9139,40.4082,75.3982,1438,38.036545,-78.502597,114.7997,48.1805,5.8214,37.2393,46.4321,34.9259,69.6364,0.0859,104,71,162,7,26,0,5,2,0,3,1,7,26,0.657,1,0.0894,Virginia,61.1656,96.3704,109.3881,65.7075,,58.7467,11.8613,jim-boeheim-1,Jim Boeheim,,,99.7255,43.2071,47.6471,36.0825,68.2889,1393,106.8056,65.7444,8.5294,40.2725,48.7226,30.4465,66.6667,0.0986,346,346,985,13,19,4,31,17,4,31,17,13,19,0.562,68,10,0.1227,65.2376,234,985
0,2016,2016-1328-1437,0,2016,93.3357,115.4005,70.7833,7,8,52.6018,12.7093,Lon Kruger,6,8,97.6891,40.6639,48.0769,42.602,72.7975,1328,35.208152,-97.445692,111.2847,41.7582,9.1783,35.047,43.9878,33.9915,67.8119,0.0983,360,56,107,7,25,1,16,4,0,3,1,7,25,0.642,2,0.0957,Oklahoma,71.2898,92.9587,117.2431,67.4295,11,60.663,9.7152,jay-wright-1,Jay Wright,2,9,93.853,43.75,56.382,34.3566,77.7108,1437,113.604,57.3298,6.7952,37.4869,43.8861,33.5196,66.3333,0.0861,242,157,348,5,29,1,12,4,1,10,4,5,29,0.653,95,2,0.0991,67.6994,590,476
0,2016,2016-1314-1437,0,2016,93.9517,119.4742,72.0339,3,1,58.4527,11.305,Roy Williams,7,1,98.6807,26.6575,53.8653,31.3894,73.7589,1314,35.912165,-79.050969,116.2837,45.7041,6.5461,35.5816,43.7026,35.989,69.9013,0.0815,208,107,360,6,28,7,25,16,3,11,7,6,28,0.645,1,0.0973,North Carolina,70.7158,92.9587,117.2431,67.4295,11,60.663,9.7152,jay-wright-1,Jay Wright,2,9,93.853,43.75,56.382,34.3566,77.7108,1437,113.604,57.3298,6.7952,37.4869,43.8861,33.5196,66.3333,0.0861,242,157,348,5,29,1,12,4,1,10,4,5,29,0.653,77,2,0.0991,67.6994,783,476
